"","number","year","species","type","InpN","lenbin","obs_value","label","pred_value","nll","pearson"
"770",1,30,"Spiny_dogfish",0,38,5,0,"survey",1.06403e-07,0.0259987,-0.00201079934354475
"771",1,31,"Spiny_dogfish",0,61,1,0.00118639658896843,"survey",0.0314283,-0.250694,-1.33233548359239
"772",1,31,"Spiny_dogfish",0,61,2,0.20250172474242,"survey",0.645435,-14.3188,-4.30602918671354
"773",1,31,"Spiny_dogfish",0,61,3,0.796311878668612,"survey",0.255783,55.1259,8.34733764748771
"774",1,31,"Spiny_dogfish",0,61,4,0,"survey",0.067353,-0.0397096,-2.02695165211211
"775",1,31,"Spiny_dogfish",0,61,5,0,"survey",8.90868e-08,0.0428178,-0.00233115739494355
"776",1,32,"Spiny_dogfish",0,48,1,0.00342369334306943,"survey",0.0319795,-0.372945,-1.10631605983328
"777",1,32,"Spiny_dogfish",0,48,2,0.338059856919529,"survey",0.652253,-10.6656,-2.69531345219106
"778",1,32,"Spiny_dogfish",0,48,3,0.658516449737401,"survey",0.250359,30.547,5.65153917404342
"779",1,32,"Spiny_dogfish",0,48,4,0,"survey",0.0654081,-0.0311064,-1.77188848407568
"780",1,32,"Spiny_dogfish",0,48,5,0,"survey",7.41903e-08,0.0345705,-0.001887096817866
"781",1,33,"Spiny_dogfish",0,49,1,0.011372040096759,"survey",0.0325973,-0.587029,-0.822924973563442
"782",1,33,"Spiny_dogfish",0,49,2,0.430973362660013,"survey",0.658429,-8.95314,-1.96218643772652
"783",1,33,"Spiny_dogfish",0,49,3,0.557654597243229,"survey",0.245653,22.3857,4.4065004743756
"784",1,33,"Spiny_dogfish",0,49,4,0,"survey",0.0633207,-0.0315956,-1.76145232691663
"785",1,33,"Spiny_dogfish",0,49,5,0,"survey",6.15305e-08,0.0362071,-0.00173637395165903
"786",1,34,"Spiny_dogfish",0,44,1,0.0956012073522964,"survey",0.0332938,4.44174,2.26508412057405
"787",1,34,"Spiny_dogfish",0,44,2,0.417354957564353,"survey",0.663704,-8.52142,-2.00581095629974
"788",1,34,"Spiny_dogfish",0,44,3,0.487043835083351,"survey",0.241635,15.0101,3.3115903766365
"789",1,34,"Spiny_dogfish",0,44,4,0,"survey",0.0613675,-0.0282337,-1.64321940105392
"790",1,34,"Spiny_dogfish",0,44,5,0,"survey",5.10411e-08,0.0333344,-0.00149860214867055
"791",1,35,"Spiny_dogfish",0,61,1,0.0525394012545529,"survey",0.0336012,1.43911,0.806912143082737
"792",1,35,"Spiny_dogfish",0,61,2,0.730881839246356,"survey",0.667189,4.04743,0.609019344804322
"793",1,35,"Spiny_dogfish",0,61,3,0.216578759499091,"survey",0.239297,-1.31828,-0.362719566112975
"794",1,35,"Spiny_dogfish",0,61,4,0,"survey",0.0599133,-0.038996,-1.91172992339399
"795",1,35,"Spiny_dogfish",0,61,5,0,"survey",4.26158e-08,0.0473136,-0.00161231628410805
"796",1,36,"Spiny_dogfish",0,67,1,0.015168926128288,"survey",0.0332198,-0.795334,-0.810656979640613
"797",1,36,"Spiny_dogfish",0,67,2,0.916053115802273,"survey",0.669755,19.189,2.46343160274452
"798",1,36,"Spiny_dogfish",0,67,3,0.0687779580694387,"survey",0.238506,-5.73133,-2.84473193320941
"799",1,36,"Spiny_dogfish",0,67,4,0,"survey",0.0585186,-0.0426739,-1.98008742231246
"800",1,36,"Spiny_dogfish",0,67,5,0,"survey",3.54462e-08,0.0532009,-0.00154106956364727
"801",1,37,"Spiny_dogfish",0,57,1,0.029267129385686,"survey",0.0320205,-0.145561,-0.116168410296482
"802",1,37,"Spiny_dogfish",0,57,2,0.912728255537184,"survey",0.668741,16.1554,2.25255598965147
"803",1,37,"Spiny_dogfish",0,57,3,0.0580046150771299,"survey",0.241254,-4.71423,-2.81671360905626
"804",1,37,"Spiny_dogfish",0,57,4,0,"survey",0.0579835,-0.0362524,-1.81798226063953
"805",1,37,"Spiny_dogfish",0,57,5,0,"survey",2.97827e-08,0.0462523,-0.00130292513215457
"806",1,38,"Spiny_dogfish",0,38,1,0.00174477709116246,"survey",0.0309095,-0.197532,-1.02259499545725
"807",1,38,"Spiny_dogfish",0,38,2,0.761961003803671,"survey",0.664648,3.94417,0.73581193097186
"808",1,38,"Spiny_dogfish",0,38,3,0.236294219105166,"survey",0.246097,-0.365642,-0.121811399880989
"809",1,38,"Spiny_dogfish",0,38,4,0,"survey",0.058346,-0.0241919,-1.48900906645997
"810",1,38,"Spiny_dogfish",0,38,5,0,"survey",2.53236e-08,0.0314509,-0.00098096727774172
"811",1,39,"Spiny_dogfish",0,52,1,0.00242258818104134,"survey",0.0303158,-0.326053,-1.15522260923138
"812",1,39,"Spiny_dogfish",0,52,2,0.815264019268534,"survey",0.658405,9.03982,1.3940058843693
"813",1,39,"Spiny_dogfish",0,52,3,0.182313392550425,"survey",0.251592,-3.05311,-0.995984104979248
"814",1,39,"Spiny_dogfish",0,52,4,0,"survey",0.0596878,-0.0332229,-1.76175072016446
"815",1,39,"Spiny_dogfish",0,52,5,0,"survey",2.18842e-08,0.0437967,-0.00106676070418815
"816",1,40,"Spiny_dogfish",0,43,1,0.00624056988121116,"survey",0.0306766,-0.429754,-0.914873962782401
"817",1,40,"Spiny_dogfish",0,43,2,0.94072912020682,"survey",0.656308,14.5418,2.30219560943904
"818",1,40,"Spiny_dogfish",0,43,3,0.0530303099119689,"survey",0.252872,-3.56366,-2.60597322941927
"819",1,40,"Spiny_dogfish",0,43,4,0,"survey",0.0601426,-0.0275054,-1.60814545362041
"820",1,40,"Spiny_dogfish",0,43,5,0,"survey",1.85866e-08,0.0369185,-0.000893993176707742
"821",1,41,"Spiny_dogfish",0,42,1,0,"survey",0.0312839,-0.0241219,-1.1462651525716
"822",1,41,"Spiny_dogfish",0,42,2,0.85325922130076,"survey",0.655665,9.42261,1.58145880634566
"823",1,41,"Spiny_dogfish",0,42,3,0.14674077869924,"survey",0.252527,-3.34513,-1.36426846280862
"824",1,41,"Spiny_dogfish",0,42,4,0,"survey",0.0605246,-0.0268923,-1.59437548902384
"825",1,41,"Spiny_dogfish",0,42,5,0,"survey",1.57952e-08,0.0367431,-0.000814492725566042
"826",1,42,"Spiny_dogfish",0,61,1,0.000901778349980935,"survey",0.0320804,-0.211755,-1.35957115545751
"827",1,42,"Spiny_dogfish",0,61,2,0.825562724048646,"survey",0.658025,11.3992,1.61308158001931
"828",1,42,"Spiny_dogfish",0,61,3,0.173535497601373,"survey",0.249757,-3.8538,-1.19119699129615
"829",1,42,"Spiny_dogfish",0,61,4,0,"survey",0.0601376,-0.0390188,-1.91530509319012
"830",1,42,"Spiny_dogfish",0,61,5,0,"survey",1.32614e-08,0.0544309,-0.000899413920283648
